Year,Province,District,Month,ATMs_Number
2024,Manica,Cidade de Chimoio,Junho,36.0
2024,Manica,Cidade de Chimoio,Maio,35.0
2024,Manica,Cidade de Chimoio,Abril,35.0
2024,Manica,Cidade de Chimoio,Março,35.0
2024,Manica,Cidade de Chimoio,Fevereiro,36.0
2024,Manica,Cidade de Chimoio,Janeiro,36.0
2024,Sofala,Nhamatanda,Dezembro,4.0
2024,Sofala,Nhamatanda,Novembro,4.0
2024,Sofala,Nhamatanda,Setembro,4.0
2024,Sofala,Nhamatanda,Agosto,4.0
2024,Sofala,Nhamatanda,Julho,4.0
2024,Sofala,Nhamatanda,Junho,4.0
2024,Sofala,Nhamatanda,Maio,4.0
2024,Sofala,Nhamatanda,Abril,4.0
2024,Sofala,Nhamatanda,Março,4.0
2024,Sofala,Nhamatanda,Fevereiro,4.0
2024,Sofala,Nhamatanda,Janeiro,4.0
2024,Sofala,Muanza,Dezembro,2.0
2024,Sofala,Muanza,Novembro,2.0
2024,Sofala,Muanza,Outubro,2.0
2024,Sofala,Muanza,Setembro,2.0
2024,Sofala,Muanza,Agosto,2.0
2024,Manica,Guro,Janeiro,2.0
2024,Sofala,Nhamatanda,Outubro,4.0
2024,Sofala,Muanza,Julho,2.0
2024,Sofala,Dondo,Outubro,11.0
2024,Sofala,Muanza,Maio,2.0
2024,Sofala,Maringue,Março,1.0
2024,Sofala,Muanza,Abril,2.0
2024,Sofala,Muanza,Março,1.0
2024,Sofala,Muanza,Fevereiro,1.0
2024,Sofala,Muanza,Janeiro,1.0
2024,Sofala,Marromeu,Dezembro,2.0
2024,Sofala,Marromeu,Novembro,2.0
2024,Sofala,Marromeu,Outubro,2.0
2024,Sofala,Marromeu,Setembro,2.0
2024,Sofala,Marromeu,Agosto,2.0
2024,Sofala,Marromeu,Julho,2.0
2024,Sofala,Marromeu,Junho,2.0
2024,Sofala,Marromeu,Maio,2.0
2024,Sofala,Marromeu,Abril,2.0
2024,Sofala,Marromeu,Março,2.0
2024,Sofala,Marromeu,Fevereiro,2.0
2024,Sofala,Marromeu,Janeiro,2.0
2024,Sofala,Maringue,Dezembro,1.0
2024,Sofala,Maringue,Novembro,1.0
2024,Sofala,Maringue,Outubro,1.0
2024,Sofala,Maringue,Setembro,1.0
2024,Sofala,Maringue,Agosto,1.0
2024,Sofala,Maringue,Julho,1.0
2024,Sofala,Maringue,Junho,1.0
2024,Sofala,Maringue,Maio,1.0
2024,Sofala,Maringue,Fevereiro,1.0
2024,Sofala,Maringue,Abril,1.0
2024,Sofala,Maringue,Janeiro,1.0
2024,Sofala,Dondo,Setembro,11.0
2024,Sofala,Machanga,Novembro,1.0
2024,Sofala,Machanga,Outubro,1.0
2024,Sofala,Machanga,Setembro,1.0
2024,Sofala,Machanga,Agosto,1.0
2024,Sofala,Machanga,Julho,1.0
2024,Sofala,Machanga,Junho,1.0
2024,Sofala,Machanga,Maio,1.0
2024,Sofala,Machanga,Abril,1.0
2024,Sofala,Machanga,Março,1.0
2024,Sofala,Machanga,Fevereiro,1.0
2024,Sofala,Machanga,Janeiro,1.0
2024,Sofala,Gorongoza,Dezembro,2.0
2024,Sofala,Gorongoza,Outubro,2.0
2024,Sofala,Muanza,Junho,2.0
2024,Sofala,Gorongoza,Setembro,2.0
2024,Sofala,Gorongoza,Agosto,2.0
2024,Sofala,Gorongoza,Julho,2.0
2024,Sofala,Gorongoza,Junho,2.0
2024,Sofala,Gorongoza,Maio,2.0
2024,Sofala,Gorongoza,Abril,2.0
2024,Sofala,Gorongoza,Março,2.0
2024,Sofala,Gorongoza,Fevereiro,2.0
2024,Sofala,Gorongoza,Janeiro,2.0
2024,Sofala,Dondo,Dezembro,11.0
2024,Sofala,Dondo,Novembro,11.0
2024,Sofala,Machanga,Dezembro,1.0
2024,Sofala,Dondo,Agosto,11.0
2024,Sofala,Dondo,Julho,11.0
2024,Sofala,Dondo,Junho,11.0
2024,Sofala,Dondo,Abril,11.0
2024,Sofala,Dondo,Março,11.0
2024,Sofala,Dondo,Fevereiro,11.0
2024,Sofala,Dondo,Janeiro,12.0
2024,Sofala,Chibabava,Dezembro,4.0
2024,Sofala,Chibabava,Novembro,4.0
2024,Sofala,Chibabava,Outubro,4.0
2024,Sofala,Chibabava,Setembro,4.0
2024,Sofala,Chibabava,Agosto,4.0
2024,Sofala,Chibabava,Julho,4.0
2024,Sofala,Chibabava,Junho,4.0
2024,Sofala,Chibabava,Maio,4.0
2024,Sofala,Chibabava,Abril,4.0
2024,Sofala,Chibabava,Março,4.0
2024,Sofala,Chibabava,Fevereiro,4.0
2024,Sofala,Chibabava,Janeiro,4.0
2024,Sofala,Cheringoma,Dezembro,2.0
2024,Sofala,Cheringoma,Novembro,2.0
2024,Sofala,Cheringoma,Outubro,2.0
2024,Sofala,Cheringoma,Setembro,2.0
2024,Sofala,Cheringoma,Agosto,2.0
2024,Sofala,Cheringoma,Julho,2.0
2024,Sofala,Cheringoma,Junho,2.0
2024,Sofala,Cheringoma,Maio,2.0
2024,Sofala,Cheringoma,Abril,2.0
2024,Sofala,Cheringoma,Março,2.0
2024,Sofala,Dondo,Maio,11.0
2024,Sofala,Cheringoma,Fevereiro,2.0
2024,Sofala,Chemba,Dezembro,2.0
2024,Sofala,Cheringoma,Janeiro,2.0
2024,Sofala,Chemba,Novembro,2.0
2024,Sofala,Chemba,Outubro,2.0
2024,Sofala,Chemba,Setembro,2.0
2024,Sofala,Chemba,Agosto,2.0
2024,Sofala,Chemba,Julho,2.0
2024,Sofala,Chemba,Junho,2.0
2024,Sofala,Chemba,Maio,2.0
2024,Sofala,Chemba,Abril,2.0
2024,Sofala,Chemba,Março,2.0
2024,Sofala,Chemba,Fevereiro,2.0
2024,Sofala,Chemba,Janeiro,2.0
2024,Zambézia,Cidade de Quelimane,Março,40.0
2024,Sofala,Caia,Dezembro,3.0
2024,Sofala,Caia,Outubro,3.0
2024,Sofala,Caia,Setembro,3.0
2024,Sofala,Caia,Agosto,3.0
2024,Sofala,Caia,Julho,3.0
2024,Sofala,Caia,Junho,3.0
2024,Sofala,Caia,Maio,3.0
2024,Sofala,Caia,Abril,3.0
2024,Sofala,Caia,Março,3.0
2024,Sofala,Caia,Fevereiro,3.0
2024,Sofala,Caia,Janeiro,3.0
2024,Zambézia,Cidade de Quelimane,Abril,40.0
2024,Sofala,Buzi,Dezembro,2.0
2024,Sofala,Caia,Novembro,3.0
2024,Gaza,Massingir,Julho,2.0
2024,Tete,Maravia,Maio,2.0
2024,Gaza,Chicualacuala,Maio,2.0
2024,Inhambane,Zavala (Quissico),Julho,4.0
2024,Sofala,Buzi,Agosto,2.0
2024,Sofala,Buzi,Julho,2.0
2024,Sofala,Buzi,Junho,2.0
2024,Sofala,Buzi,Maio,2.0
2024,Sofala,Buzi,Abril,2.0
2024,Sofala,Buzi,Março,2.0
2024,Sofala,Buzi,Fevereiro,2.0
2024,Sofala,Buzi,Janeiro,2.0
2024,Sofala,Cidade da Beira,Dezembro,80.0
2024,Sofala,Cidade da Beira,Novembro,79.0
2024,Sofala,Cidade da Beira,Outubro,79.0
2024,Sofala,Cidade da Beira,Setembro,79.0
2024,Sofala,Cidade da Beira,Agosto,79.0
2024,Sofala,Cidade da Beira,Julho,84.0
2024,Sofala,Cidade da Beira,Junho,86.0
2024,Sofala,Cidade da Beira,Maio,85.0
2024,Sofala,Cidade da Beira,Abril,87.0
2024,Sofala,Cidade da Beira,Março,86.0
2024,Sofala,Cidade da Beira,Fevereiro,87.0
2024,Sofala,Cidade da Beira,Janeiro,85.0
2024,Inhambane,Zavala (Quissico),Dezembro,4.0
2024,Inhambane,Zavala (Quissico),Novembro,4.0
2024,Inhambane,Zavala (Quissico),Outubro,4.0
2024,Inhambane,Zavala (Quissico),Setembro,4.0
2024,Inhambane,Panda,Janeiro,1.0
2024,Inhambane,Zavala (Quissico),Agosto,4.0
2024,Inhambane,Zavala (Quissico),Junho,4.0
2024,Inhambane,Panda,Março,1.0
2024,Inhambane,Zavala (Quissico),Maio,4.0
2024,Inhambane,Zavala (Quissico),Março,4.0
2024,Inhambane,Zavala (Quissico),Fevereiro,4.0
2024,Inhambane,Zavala (Quissico),Janeiro,4.0
2024,Inhambane,Vilankulo,Dezembro,7.0
2024,Inhambane,Vilankulo,Novembro,7.0
2024,Inhambane,Vilankulo,Outubro,7.0
2024,Inhambane,Vilankulo,Setembro,7.0
2024,Inhambane,Vilankulo,Agosto,7.0
2024,Inhambane,Vilankulo,Julho,8.0
2024,Inhambane,Vilankulo,Junho,9.0
2024,Inhambane,Vilankulo,Maio,9.0
2024,Inhambane,Vilankulo,Abril,8.0
2024,Inhambane,Vilankulo,Março,9.0
2024,Inhambane,Vilankulo,Fevereiro,9.0
2024,Inhambane,Vilankulo,Janeiro,9.0
2024,Inhambane,Panda,Dezembro,1.0
2024,Inhambane,Panda,Novembro,1.0
2024,Inhambane,Panda,Outubro,1.0
2024,Inhambane,Panda,Setembro,1.0
2024,Inhambane,Panda,Agosto,1.0
2024,Inhambane,Panda,Julho,1.0
2024,Inhambane,Panda,Junho,1.0
2024,Inhambane,Panda,Maio,1.0
2024,Inhambane,Panda,Abril,1.0
2024,Inhambane,Zavala (Quissico),Abril,4.0
2024,Inhambane,Inhassoro,Fevereiro,5.0
2024,Inhambane,Panda,Fevereiro,1.0
2024,Inhambane,Inhassoro,Abril,5.0
2024,Inhambane,Mabote,Setembro,2.0
2024,Inhambane,Morrumbene,Outubro,5.0
2024,Inhambane,Morrumbene,Setembro,5.0
2024,Inhambane,Morrumbene,Agosto,5.0
2024,Inhambane,Morrumbene,Julho,5.0
2024,Inhambane,Morrumbene,Junho,5.0
2024,Inhambane,Morrumbene,Maio,5.0
2024,Inhambane,Morrumbene,Abril,5.0
2024,Inhambane,Morrumbene,Março,5.0
2024,Inhambane,Morrumbene,Fevereiro,5.0
2024,Inhambane,Morrumbene,Janeiro,5.0
2024,Inhambane,Massinga,Dezembro,6.0
2024,Inhambane,Massinga,Novembro,6.0
2024,Inhambane,Massinga,Outubro,6.0
2024,Inhambane,Massinga,Setembro,6.0
2024,Inhambane,Massinga,Agosto,6.0
2024,Inhambane,Massinga,Julho,7.0
2024,Inhambane,Massinga,Junho,7.0
2024,Inhambane,Massinga,Maio,7.0
2024,Inhambane,Massinga,Abril,5.0
2024,Inhambane,Massinga,Março,5.0
2024,Inhambane,Massinga,Fevereiro,5.0
2024,Inhambane,Massinga,Janeiro,5.0
2024,Inhambane,Mabote,Dezembro,2.0
2024,Inhambane,Mabote,Novembro,2.0
2024,Inhambane,Morrumbene,Novembro,5.0
2024,Inhambane,Morrumbene,Dezembro,5.0
2024,Inhambane,Mabote,Agosto,2.0
2024,Inhambane,Inhassoro,Maio,5.0
2024,Inhambane,Mabote,Julho,2.0
2024,Inhambane,Mabote,Maio,2.0
2024,Inhambane,Mabote,Abril,2.0
2024,Inhambane,Mabote,Março,2.0
2024,Inhambane,Mabote,Fevereiro,2.0
2024,Inhambane,Mabote,Janeiro,2.0
2024,Inhambane,Jangamo,Dezembro,2.0
2024,Inhambane,Jangamo,Novembro,2.0
2024,Inhambane,Jangamo,Outubro,2.0
2024,Inhambane,Jangamo,Setembro,2.0
2024,Inhambane,Jangamo,Agosto,2.0
2024,Inhambane,Jangamo,Julho,2.0
2024,Inhambane,Jangamo,Junho,2.0
2024,Inhambane,Jangamo,Maio,2.0
2024,Inhambane,Jangamo,Abril,2.0
2024,Inhambane,Jangamo,Março,2.0
2024,Inhambane,Jangamo,Fevereiro,2.0
2024,Inhambane,Jangamo,Janeiro,2.0
2024,Inhambane,Inhassoro,Dezembro,5.0
2024,Inhambane,Inhassoro,Novembro,5.0
2024,Inhambane,Inhassoro,Outubro,5.0
2024,Inhambane,Inhassoro,Setembro,5.0
2024,Inhambane,Inhassoro,Agosto,5.0
2024,Inhambane,Inhassoro,Julho,5.0
2024,Inhambane,Inhassoro,Junho,5.0
2024,Inhambane,Mabote,Junho,2.0
2024,Inhambane,Inhassoro,Janeiro,5.0
2024,Gaza,Limpopo,Janeiro,0.0
2024,Gaza,Limpopo,Fevereiro,0.0
2024,Inhambane,Govuro,Setembro,2.0
2024,Inhambane,Govuro,Outubro,2.0
2024,Inhambane,Govuro,Novembro,2.0
2024,Inhambane,Inharrime,Dezembro,5.0
2024,Inhambane,Inharrime,Novembro,5.0
2024,Inhambane,Inharrime,Outubro,5.0
2024,Inhambane,Inharrime,Setembro,5.0
2024,Inhambane,Inharrime,Agosto,5.0
2024,Inhambane,Inharrime,Julho,5.0
2024,Inhambane,Inharrime,Junho,5.0
2024,Inhambane,Inharrime,Maio,5.0
2024,Inhambane,Inharrime,Abril,5.0
2024,Inhambane,Inharrime,Março,5.0
2024,Inhambane,Inharrime,Fevereiro,5.0
2024,Inhambane,Inharrime,Janeiro,5.0
2024,Inhambane,Homoine,Dezembro,2.0
2024,Inhambane,Homoine,Novembro,2.0
2024,Inhambane,Homoine,Outubro,2.0
2024,Inhambane,Homoine,Setembro,2.0
2024,Inhambane,Homoine,Agosto,2.0
2024,Inhambane,Homoine,Julho,2.0
2024,Inhambane,Homoine,Junho,2.0
2024,Inhambane,Homoine,Maio,2.0
2024,Inhambane,Homoine,Abril,2.0
2024,Inhambane,Homoine,Março,2.0
2024,Inhambane,Govuro,Agosto,2.0
2024,Inhambane,Homoine,Fevereiro,2.0
2024,Inhambane,Cidade de Maxixe,Junho,17.0
2024,Inhambane,Cidade de Maxixe,Agosto,16.0
2024,Sofala,Buzi,Setembro,2.0
2024,Inhambane,Funhaloro,Julho,2.0
2024,Inhambane,Govuro,Julho,2.0
2024,Inhambane,Govuro,Junho,2.0
2024,Inhambane,Govuro,Maio,2.0
2024,Inhambane,Govuro,Abril,2.0
2024,Inhambane,Govuro,Março,2.0
2024,Inhambane,Govuro,Fevereiro,2.0
2024,Inhambane,Govuro,Janeiro,2.0
2024,Inhambane,Funhaloro,Dezembro,2.0
2024,Inhambane,Funhaloro,Novembro,2.0
2024,Inhambane,Funhaloro,Outubro,2.0
2024,Inhambane,Funhaloro,Setembro,2.0
2024,Inhambane,Funhaloro,Agosto,2.0
2024,Inhambane,Funhaloro,Junho,2.0
2024,Gaza,Massingir,Maio,2.0
2024,Inhambane,Funhaloro,Maio,2.0
2024,Inhambane,Funhaloro,Abril,2.0
2024,Inhambane,Funhaloro,Março,2.0
2024,Inhambane,Funhaloro,Fevereiro,2.0
2024,Inhambane,Funhaloro,Janeiro,2.0
2024,Inhambane,Cidade de Maxixe,Dezembro,16.0
2024,Inhambane,Cidade de Maxixe,Novembro,16.0
2024,Inhambane,Cidade de Maxixe,Outubro,16.0
2024,Inhambane,Cidade de Maxixe,Setembro,16.0
2024,Inhambane,Cidade de Maxixe,Julho,17.0
2024,Inhambane,Homoine,Janeiro,2.0
2024,Inhambane,Govuro,Dezembro,2.0
2024,Inhambane,Cidade de Maxixe,Maio,17.0
2024,Inhambane,Cidade de Maxixe,Fevereiro,17.0
2024,Gaza,Mapai,Dezembro,1.0
2024,Inhambane,Cidade de Maxixe,Janeiro,17.0
2024,Inhambane,Cidade de Inhambane,Dezembro,17.0
2024,Inhambane,Cidade de Inhambane,Novembro,17.0
2024,Inhambane,Cidade de Inhambane,Outubro,16.0
2024,Inhambane,Cidade de Inhambane,Setembro,16.0
2024,Inhambane,Cidade de Inhambane,Agosto,16.0
2024,Inhambane,Cidade de Inhambane,Julho,17.0
2024,Inhambane,Cidade de Inhambane,Junho,17.0
2024,Inhambane,Cidade de Inhambane,Maio,17.0
2024,Inhambane,Cidade de Inhambane,Abril,17.0
2024,Inhambane,Cidade de Inhambane,Março,17.0
2024,Inhambane,Cidade de Inhambane,Fevereiro,17.0
2024,Inhambane,Cidade de Inhambane,Janeiro,17.0
2024,Gaza,Limpopo,Dezembro,0.0
2024,Gaza,Limpopo,Novembro,0.0
2024,Gaza,Limpopo,Outubro,0.0
2024,Gaza,Limpopo,Setembro,0.0
2024,Gaza,Limpopo,Agosto,0.0
2024,Gaza,Limpopo,Julho,0.0
2024,Gaza,Limpopo,Junho,0.0
2024,Gaza,Limpopo,Maio,0.0
2024,Gaza,Limpopo,Abril,0.0
2024,Gaza,Limpopo,Março,0.0
2024,Gaza,Mapai,Novembro,1.0
2024,Gaza,Mapai,Setembro,1.0
2024,Gaza,Massingir,Agosto,2.0
2024,Gaza,Massingir,Setembro,2.0
2024,Inhambane,Cidade de Maxixe,Abril,17.0
2024,Inhambane,Cidade de Maxixe,Março,17.0
2024,Gaza,Mapai,Outubro,1.0
2024,Gaza,Mapai,Agosto,1.0
2024,Gaza,Mapai,Julho,1.0
2024,Gaza,Mapai,Junho,1.0
2024,Gaza,Mapai,Maio,1.0
2024,Gaza,Mapai,Abril,1.0
2024,Gaza,Mapai,Março,1.0
2024,Gaza,Mapai,Fevereiro,1.0
2024,Gaza,Mapai,Janeiro,1.0
2024,Gaza,Chonguene,Dezembro,0.0
2024,Inhambane,Mabote,Outubro,2.0
2024,Gaza,Chonguene,Novembro,0.0
2024,Gaza,Chonguene,Setembro,0.0
2024,Gaza,Chonguene,Agosto,0.0
2024,Gaza,Chonguene,Julho,0.0
2024,Gaza,Chonguene,Junho,0.0
2024,Gaza,Chonguene,Maio,0.0
2024,Gaza,Chonguene,Abril,0.0
2024,Gaza,Chonguene,Março,0.0
2024,Gaza,Chonguene,Fevereiro,0.0
2024,Gaza,Chonguene,Janeiro,0.0
2024,Gaza,Massingir,Dezembro,2.0
2024,Gaza,Massingir,Novembro,2.0
2024,Gaza,Massingir,Outubro,2.0
2024,Gaza,Chonguene,Outubro,0.0
2024,Gaza,Massingir,Junho,2.0
2024,Inhambane,Inhassoro,Março,5.0
2024,Zambézia,Cidade de Quelimane,Junho,43.0
2024,Gaza,Mabalane,Dezembro,2.0
2024,Gaza,Chókwè,Julho,13.0
2024,Gaza,Manjacaze,Janeiro,5.0
2024,Gaza,Massingir,Fevereiro,2.0
2024,Gaza,Massingir,Janeiro,2.0
2024,Gaza,Massangena,Dezembro,0.0
2024,Gaza,Massangena,Novembro,0.0
2024,Gaza,Massangena,Outubro,0.0
2024,Gaza,Massangena,Setembro,0.0
2024,Gaza,Massangena,Agosto,0.0
2024,Gaza,Massangena,Julho,0.0
2024,Gaza,Massangena,Junho,0.0
2024,Gaza,Massangena,Maio,0.0
2024,Gaza,Massangena,Abril,0.0
2024,Gaza,Massangena,Março,0.0
2024,Gaza,Massangena,Fevereiro,0.0
2024,Gaza,Massangena,Janeiro,0.0
2024,Gaza,Manjacaze,Dezembro,4.0
2024,Gaza,Manjacaze,Novembro,4.0
2024,Gaza,Manjacaze,Outubro,4.0
2024,Gaza,Manjacaze,Setembro,4.0
2024,Gaza,Manjacaze,Agosto,4.0
2024,Gaza,Manjacaze,Julho,5.0
2024,Gaza,Manjacaze,Junho,5.0
2024,Gaza,Manjacaze,Maio,5.0
2024,Gaza,Mabalane,Outubro,2.0
2024,Gaza,Manjacaze,Abril,5.0
2024,Gaza,Chókwè,Setembro,12.0
2024,Gaza,Chókwè,Novembro,12.0
2024,Gaza,Cidade de Xai-Xai,Agosto,32.0
2024,Gaza,Cidade de Xai-Xai,Setembro,32.0
2024,Gaza,Mabalane,Novembro,2.0
2024,Gaza,Mabalane,Setembro,2.0
2024,Gaza,Mabalane,Agosto,2.0
2024,Gaza,Mabalane,Julho,2.0
2024,Gaza,Mabalane,Junho,2.0
2024,Gaza,Mabalane,Maio,2.0
2024,Gaza,Mabalane,Abril,2.0
2024,Gaza,Mabalane,Março,2.0
2024,Gaza,Mabalane,Fevereiro,2.0
2024,Gaza,Mabalane,Janeiro,2.0
2024,Gaza,Guijá,Dezembro,1.0
2024,Gaza,Guijá,Novembro,1.0
2024,Gaza,Guijá,Outubro,1.0
2024,Gaza,Guijá,Setembro,1.0
2024,Gaza,Guijá,Agosto,1.0
2024,Gaza,Guijá,Julho,1.0
2024,Gaza,Guijá,Junho,1.0
2024,Gaza,Guijá,Maio,1.0
2024,Gaza,Guijá,Abril,1.0
2024,Gaza,Guijá,Março,1.0
2024,Gaza,Guijá,Fevereiro,1.0
2024,Gaza,Guijá,Janeiro,1.0
2024,Gaza,Chókwè,Dezembro,12.0
2024,Gaza,Chókwè,Outubro,12.0
2024,Gaza,Manjacaze,Março,5.0
2024,Gaza,Manjacaze,Fevereiro,5.0
2024,Gaza,Chókwè,Agosto,12.0
2024,Gaza,Chókwè,Maio,13.0
2024,Gaza,Chicualacuala,Março,2.0
2024,Gaza,Chókwè,Abril,13.0
2024,Gaza,Chókwè,Março,13.0
2024,Gaza,Chókwè,Fevereiro,13.0
2024,Gaza,Chókwè,Janeiro,13.0
2024,Gaza,Chigubo,Dezembro,1.0
2024,Gaza,Chigubo,Novembro,1.0
2024,Gaza,Chigubo,Outubro,1.0
2024,Gaza,Chigubo,Setembro,1.0
2024,Gaza,Chigubo,Agosto,1.0
2024,Gaza,Chigubo,Julho,1.0
2024,Gaza,Chigubo,Junho,1.0
2024,Gaza,Chigubo,Maio,1.0
2024,Gaza,Chigubo,Abril,1.0
2024,Gaza,Chigubo,Março,1.0
2024,Gaza,Chigubo,Fevereiro,1.0
2024,Gaza,Chigubo,Janeiro,1.0
2024,Gaza,Chicualacuala,Dezembro,2.0
2024,Gaza,Chicualacuala,Novembro,2.0
2024,Gaza,Chicualacuala,Outubro,2.0
2024,Gaza,Chicualacuala,Setembro,2.0
2024,Gaza,Chicualacuala,Agosto,2.0
2024,Gaza,Chicualacuala,Julho,2.0
2024,Gaza,Massingir,Abril,2.0
2024,Gaza,Chicualacuala,Fevereiro,2.0
2024,Gaza,Chibuto,Dezembro,4.0
2024,Gaza,Cidade de Xai-Xai,Novembro,32.0
2024,Gaza,Cidade de Xai-Xai,Dezembro,32.0
2024,Gaza,Chókwè,Junho,13.0
2024,Gaza,Cidade de Xai-Xai,Outubro,32.0
2024,Gaza,Chicualacuala,Janeiro,2.0
2024,Gaza,Chibuto,Novembro,4.0
2024,Gaza,Chibuto,Outubro,4.0
2024,Gaza,Chibuto,Setembro,4.0
2024,Gaza,Chibuto,Agosto,4.0
2024,Gaza,Chibuto,Julho,5.0
2024,Gaza,Chibuto,Junho,5.0
2024,Gaza,Chibuto,Maio,5.0
2024,Gaza,Chibuto,Abril,5.0
2024,Gaza,Chibuto,Março,5.0
2024,Gaza,Cidade de Xai-Xai,Julho,34.0
2024,Gaza,Chibuto,Fevereiro,5.0
2024,Gaza,Bilene-Macia,Dezembro,10.0
2024,Gaza,Bilene-Macia,Novembro,10.0
2024,Gaza,Bilene-Macia,Outubro,10.0
2024,Gaza,Bilene-Macia,Setembro,10.0
2024,Gaza,Bilene-Macia,Agosto,10.0
2024,Gaza,Bilene-Macia,Julho,11.0
2024,Gaza,Bilene-Macia,Junho,11.0
2024,Gaza,Bilene-Macia,Maio,13.0
2024,Gaza,Bilene-Macia,Abril,13.0
2024,Gaza,Bilene-Macia,Março,13.0
2024,Gaza,Bilene-Macia,Fevereiro,13.0
2024,Gaza,Bilene-Macia,Janeiro,13.0
2024,Gaza,Chibuto,Janeiro,5.0
2024,Província de Maputo,Boane,Julho,17.0
2024,Gaza,Chicualacuala,Junho,2.0
2024,Província de Maputo,Boane,Setembro,16.0
2024,Província de Maputo,Namaacha,Março,2.0
2024,Província de Maputo,Namaacha,Abril,2.0
2024,Província de Maputo,Namaacha,Maio,2.0
2024,Gaza,Cidade de Xai-Xai,Junho,34.0
2024,Gaza,Cidade de Xai-Xai,Maio,34.0
2024,Gaza,Cidade de Xai-Xai,Abril,34.0
2024,Gaza,Cidade de Xai-Xai,Março,35.0
2024,Gaza,Cidade de Xai-Xai,Fevereiro,34.0
2024,Gaza,Cidade de Xai-Xai,Janeiro,33.0
2024,Província de Maputo,Moamba,Dezembro,10.0
2024,Província de Maputo,Moamba,Novembro,11.0
2024,Província de Maputo,Moamba,Outubro,11.0
2024,Província de Maputo,Moamba,Setembro,11.0
2024,Província de Maputo,Moamba,Agosto,11.0
2024,Província de Maputo,Moamba,Julho,11.0
2024,Província de Maputo,Moamba,Junho,11.0
2024,Província de Maputo,Moamba,Maio,11.0
2024,Província de Maputo,Moamba,Abril,11.0
2024,Província de Maputo,Moamba,Março,11.0
2024,Província de Maputo,Moamba,Fevereiro,11.0
2024,Província de Maputo,Moamba,Janeiro,11.0
2024,Província de Maputo,Namaacha,Dezembro,2.0
2024,Província de Maputo,Namaacha,Novembro,2.0
2024,Província de Maputo,Namaacha,Outubro,2.0
2024,Província de Maputo,Namaacha,Setembro,2.0
2024,Província de Maputo,Namaacha,Fevereiro,2.0
2024,Província de Maputo,Namaacha,Agosto,2.0
2024,Província de Maputo,Manhiça,Dezembro,14.0
2024,Província de Maputo,Marracuene,Fevereiro,12.0
2024,Província de Maputo,Boane,Agosto,16.0
2024,Província de Maputo,Matutuíne,Janeiro,3.0
2024,Província de Maputo,Namaacha,Janeiro,2.0
2024,Província de Maputo,Matutuíne,Dezembro,3.0
2024,Província de Maputo,Matutuíne,Novembro,3.0
2024,Província de Maputo,Matutuíne,Outubro,3.0
2024,Província de Maputo,Matutuíne,Setembro,3.0
2024,Província de Maputo,Matutuíne,Agosto,3.0
2024,Província de Maputo,Matutuíne,Julho,3.0
2024,Província de Maputo,Matutuíne,Junho,3.0
2024,Província de Maputo,Matutuíne,Maio,3.0
2024,Província de Maputo,Matutuíne,Abril,3.0
2024,Província de Maputo,Matutuíne,Março,3.0
2024,Província de Maputo,Matutuíne,Fevereiro,3.0
2024,Província de Maputo,Marracuene,Dezembro,10.0
2024,Gaza,Massingir,Março,2.0
2024,Província de Maputo,Marracuene,Novembro,10.0
2024,Província de Maputo,Marracuene,Outubro,10.0
2024,Província de Maputo,Marracuene,Setembro,12.0
2024,Província de Maputo,Marracuene,Agosto,10.0
2024,Província de Maputo,Marracuene,Julho,11.0
2024,Província de Maputo,Marracuene,Junho,12.0
2024,Província de Maputo,Marracuene,Maio,12.0
2024,Província de Maputo,Marracuene,Abril,12.0
2024,Província de Maputo,Marracuene,Março,12.0
2024,Província de Maputo,Marracuene,Janeiro,12.0
2024,Província de Maputo,Namaacha,Julho,2.0
2024,Sofala,Buzi,Outubro,2.0
2024,Província de Maputo,Manhiça,Novembro,14.0
2024,Província de Maputo,Boane,Maio,17.0
2024,Província de Maputo,Manhiça,Agosto,14.0
2024,Província de Maputo,Boane,Junho,17.0
2024,Província de Maputo,Manhiça,Julho,15.0
2024,Província de Maputo,Manhiça,Junho,15.0
2024,Província de Maputo,Manhiça,Maio,17.0
2024,Província de Maputo,Manhiça,Abril,16.0
2024,Província de Maputo,Manhiça,Março,16.0
2024,Província de Maputo,Manhiça,Fevereiro,17.0
2024,Província de Maputo,Manhiça,Janeiro,17.0
2024,Província de Maputo,Namaacha,Junho,2.0
2024,Província de Maputo,Magude,Novembro,2.0
2024,Província de Maputo,Magude,Outubro,2.0
2024,Província de Maputo,Magude,Setembro,2.0
2024,Província de Maputo,Magude,Agosto,2.0
2024,Província de Maputo,Magude,Julho,2.0
2024,Província de Maputo,Magude,Junho,2.0
2024,Província de Maputo,Magude,Maio,2.0
2024,Província de Maputo,Magude,Abril,2.0
2024,Província de Maputo,Magude,Março,2.0
2024,Província de Maputo,Magude,Fevereiro,2.0
2024,Província de Maputo,Magude,Janeiro,2.0
2024,Província de Maputo,Boane,Dezembro,16.0
2024,Província de Maputo,Boane,Novembro,16.0
2024,Província de Maputo,Boane,Outubro,16.0
2024,Província de Maputo,Boane,Março,17.0
2024,Província de Maputo,Cidade de Maputo,Março,438.0
2024,Província de Maputo,Magude,Dezembro,2.0
2024,Província de Maputo,Cidade de Maputo,Abril,436.0
2024,Zambézia,Cidade de Quelimane,Maio,43.0
2024,Província de Maputo,Manhiça,Outubro,14.0
