Year,Province,District,Month,POSs_Number
2023,Província de Maputo,Cidade da Matola,Maio,3786.0
2023,Província de Maputo,Cidade da Matola,Junho,3638.0
2023,Província de Maputo,Cidade da Matola,Julho,3527.0
2023,Província de Maputo,Cidade da Matola,Agosto,3520.0
2023,Província de Maputo,Cidade da Matola,Setembro,3325.0
2023,Província de Maputo,Cidade da Matola,Outubro,3513.0
2023,Província de Maputo,Cidade da Matola,Novembro,3659.0
2023,Província de Maputo,Cidade da Matola,Dezembro,3694.0
2023,Província de Maputo,Boane,Janeiro,901.0
2023,Província de Maputo,Boane,Fevereiro,948.0
2023,Província de Maputo,Boane,Março,924.0
2023,Província de Maputo,Boane,Maio,931.0
2023,Província de Maputo,Manhiça,Outubro,147.0
2023,Província de Maputo,Manhiça,Novembro,136.0
2023,Província de Maputo,Manhiça,Dezembro,156.0
2023,Província de Maputo,Namaacha,Julho,114.0
2023,Província de Maputo,Namaacha,Agosto,107.0
2023,Província de Maputo,Namaacha,Setembro,118.0
2023,Província de Maputo,Namaacha,Outubro,50.0
2023,Província de Maputo,Namaacha,Novembro,52.0
2023,Província de Maputo,Namaacha,Dezembro,53.0
2023,Província de Maputo,Moamba,Janeiro,127.0
2023,Província de Maputo,Moamba,Fevereiro,129.0
2023,Província de Maputo,Moamba,Março,125.0
2023,Província de Maputo,Moamba,Abril,127.0
2023,Província de Maputo,Moamba,Maio,121.0
2023,Província de Maputo,Moamba,Junho,123.0
2023,Província de Maputo,Moamba,Julho,119.0
2023,Província de Maputo,Moamba,Agosto,108.0
2023,Província de Maputo,Moamba,Setembro,111.0
2023,Província de Maputo,Moamba,Outubro,99.0
2023,Província de Maputo,Moamba,Novembro,64.0
2023,Província de Maputo,Moamba,Dezembro,88.0
2023,Gaza,Cidade de Xai-Xai,Janeiro,567.0
2023,Gaza,Cidade de Xai-Xai,Fevereiro,579.0
2023,Gaza,Cidade de Xai-Xai,Março,595.0
2023,Gaza,Cidade de Xai-Xai,Abril,601.0
2023,Gaza,Cidade de Xai-Xai,Maio,609.0
2023,Gaza,Cidade de Xai-Xai,Junho,606.0
2023,Gaza,Cidade de Xai-Xai,Julho,597.0
2023,Província de Maputo,Namaacha,Junho,120.0
2023,Província de Maputo,Namaacha,Maio,117.0
2023,Província de Maputo,Namaacha,Abril,116.0
2023,Província de Maputo,Namaacha,Março,112.0
2023,Província de Maputo,Marracuene,Janeiro,653.0
2023,Província de Maputo,Marracuene,Fevereiro,664.0
2023,Província de Maputo,Marracuene,Março,649.0
2023,Província de Maputo,Marracuene,Abril,630.0
2023,Província de Maputo,Marracuene,Maio,637.0
2023,Província de Maputo,Marracuene,Junho,622.0
2023,Província de Maputo,Marracuene,Julho,614.0
2023,Província de Maputo,Marracuene,Agosto,598.0
2023,Província de Maputo,Marracuene,Setembro,556.0
2023,Província de Maputo,Marracuene,Outubro,602.0
2023,Província de Maputo,Marracuene,Novembro,588.0
2023,Província de Maputo,Marracuene,Dezembro,627.0
2023,Gaza,Massingir,Abril,19.0
2023,Província de Maputo,Matutuíne,Janeiro,337.0
2023,Província de Maputo,Matutuíne,Março,345.0
2023,Província de Maputo,Matutuíne,Abril,345.0
2023,Província de Maputo,Matutuíne,Maio,350.0
2023,Província de Maputo,Matutuíne,Junho,333.0
2023,Província de Maputo,Matutuíne,Julho,331.0
2023,Província de Maputo,Matutuíne,Agosto,346.0
2023,Província de Maputo,Matutuíne,Setembro,341.0
2023,Província de Maputo,Matutuíne,Outubro,318.0
2023,Província de Maputo,Matutuíne,Novembro,311.0
2023,Província de Maputo,Matutuíne,Dezembro,331.0
2023,Província de Maputo,Namaacha,Janeiro,114.0
2023,Província de Maputo,Namaacha,Fevereiro,119.0
2023,Província de Maputo,Matutuíne,Fevereiro,344.0
2023,Sofala,Buzi,Outubro,34.0
2023,Gaza,Massingir,Maio,17.0
2023,Gaza,Massingir,Julho,16.0
2023,Inhambane,Mabote,Outubro,7.0
2023,Inhambane,Mabote,Novembro,6.0
2023,Inhambane,Mabote,Dezembro,5.0
2023,Inhambane,Massinga,Janeiro,120.0
2023,Inhambane,Massinga,Fevereiro,125.0
2023,Inhambane,Massinga,Março,118.0
2023,Inhambane,Massinga,Abril,115.0
2023,Inhambane,Massinga,Maio,116.0
2023,Inhambane,Massinga,Junho,106.0
2023,Inhambane,Massinga,Julho,111.0
2023,Inhambane,Massinga,Agosto,97.0
2023,Inhambane,Massinga,Setembro,110.0
2023,Inhambane,Massinga,Outubro,83.0
2023,Inhambane,Massinga,Novembro,80.0
2023,Inhambane,Massinga,Dezembro,85.0
2023,Inhambane,Morrumbene,Janeiro,56.0
2023,Inhambane,Morrumbene,Fevereiro,56.0
2023,Inhambane,Morrumbene,Março,60.0
2023,Inhambane,Morrumbene,Abril,65.0
2023,Inhambane,Morrumbene,Maio,68.0
2023,Inhambane,Morrumbene,Junho,66.0
2023,Inhambane,Morrumbene,Julho,65.0
2023,Inhambane,Morrumbene,Agosto,62.0
2023,Inhambane,Morrumbene,Setembro,68.0
2023,Inhambane,Morrumbene,Outubro,47.0
2023,Inhambane,Mabote,Setembro,21.0
2023,Inhambane,Morrumbene,Novembro,50.0
2023,Inhambane,Mabote,Agosto,18.0
2023,Inhambane,Mabote,Junho,19.0
2023,Inhambane,Inhassoro,Maio,91.0
2023,Inhambane,Inhassoro,Junho,88.0
2023,Inhambane,Inhassoro,Julho,88.0
2023,Inhambane,Inhassoro,Agosto,88.0
2023,Inhambane,Inhassoro,Setembro,113.0
2023,Inhambane,Inhassoro,Outubro,63.0
2023,Inhambane,Inhassoro,Novembro,67.0
2023,Inhambane,Inhassoro,Dezembro,66.0
2023,Inhambane,Jangamo,Janeiro,43.0
2023,Inhambane,Jangamo,Fevereiro,44.0
2023,Inhambane,Jangamo,Março,44.0
2023,Inhambane,Jangamo,Abril,44.0
2023,Inhambane,Jangamo,Maio,46.0
2023,Inhambane,Jangamo,Junho,46.0
2023,Inhambane,Jangamo,Julho,44.0
2023,Inhambane,Jangamo,Agosto,39.0
2023,Inhambane,Jangamo,Setembro,39.0
2023,Inhambane,Jangamo,Outubro,23.0
2023,Inhambane,Jangamo,Novembro,27.0
2023,Inhambane,Jangamo,Dezembro,27.0
2023,Inhambane,Mabote,Janeiro,23.0
2023,Inhambane,Mabote,Fevereiro,25.0
2023,Inhambane,Mabote,Março,21.0
2023,Inhambane,Mabote,Abril,21.0
2023,Inhambane,Mabote,Maio,21.0
2023,Inhambane,Mabote,Julho,18.0
2023,Inhambane,Inhassoro,Abril,90.0
2023,Inhambane,Morrumbene,Dezembro,42.0
2023,Inhambane,Panda,Fevereiro,13.0
2023,Inhambane,Zavala (Quissico),Agosto,48.0
2023,Inhambane,Zavala (Quissico),Setembro,48.0
2023,Inhambane,Zavala (Quissico),Outubro,32.0
2023,Inhambane,Zavala (Quissico),Novembro,33.0
2023,Inhambane,Zavala (Quissico),Dezembro,32.0
2023,Sofala,Cidade da Beira,Janeiro,2334.0
2023,Sofala,Cidade da Beira,Fevereiro,2394.0
2023,Sofala,Cidade da Beira,Março,2344.0
2023,Sofala,Cidade da Beira,Abril,2340.0
2023,Sofala,Cidade da Beira,Maio,2366.0
2023,Sofala,Cidade da Beira,Junho,2237.0
2023,Sofala,Cidade da Beira,Julho,2294.0
2023,Sofala,Cidade da Beira,Agosto,2228.0
2023,Sofala,Cidade da Beira,Setembro,2413.0
2023,Sofala,Cidade da Beira,Outubro,2514.0
2023,Sofala,Cidade da Beira,Novembro,2344.0
2023,Sofala,Cidade da Beira,Dezembro,2616.0
2023,Sofala,Buzi,Janeiro,103.0
2023,Sofala,Buzi,Fevereiro,110.0
2023,Sofala,Buzi,Março,104.0
2023,Sofala,Buzi,Abril,106.0
2023,Sofala,Buzi,Maio,108.0
2023,Sofala,Buzi,Junho,111.0
2023,Sofala,Buzi,Julho,109.0
2023,Sofala,Buzi,Agosto,90.0
2023,Inhambane,Zavala (Quissico),Julho,42.0
2023,Inhambane,Panda,Janeiro,13.0
2023,Inhambane,Zavala (Quissico),Junho,41.0
2023,Inhambane,Zavala (Quissico),Abril,41.0
2023,Inhambane,Panda,Março,16.0
2023,Inhambane,Panda,Abril,18.0
2023,Inhambane,Panda,Maio,18.0
2023,Inhambane,Panda,Junho,18.0
2023,Inhambane,Panda,Julho,18.0
2023,Inhambane,Panda,Agosto,17.0
2023,Inhambane,Panda,Setembro,23.0
2023,Inhambane,Panda,Outubro,14.0
2023,Inhambane,Panda,Novembro,10.0
2023,Inhambane,Panda,Dezembro,10.0
2023,Inhambane,Vilankulo,Janeiro,296.0
2023,Inhambane,Vilankulo,Fevereiro,311.0
2023,Inhambane,Vilankulo,Março,289.0
2023,Inhambane,Vilankulo,Abril,291.0
2023,Inhambane,Vilankulo,Maio,297.0
2023,Inhambane,Vilankulo,Junho,288.0
2023,Inhambane,Vilankulo,Julho,281.0
2023,Inhambane,Vilankulo,Agosto,293.0
2023,Inhambane,Vilankulo,Setembro,337.0
2023,Inhambane,Vilankulo,Outubro,287.0
2023,Inhambane,Vilankulo,Novembro,271.0
2023,Inhambane,Vilankulo,Dezembro,270.0
2023,Inhambane,Zavala (Quissico),Janeiro,40.0
2023,Inhambane,Zavala (Quissico),Fevereiro,40.0
2023,Inhambane,Zavala (Quissico),Março,39.0
2023,Inhambane,Zavala (Quissico),Maio,39.0
2023,Inhambane,Inhassoro,Março,86.0
2023,Inhambane,Inhassoro,Fevereiro,83.0
2023,Inhambane,Inhassoro,Janeiro,85.0
2023,Gaza,Limpopo,Janeiro,0.0
2023,Gaza,Limpopo,Fevereiro,0.0
2023,Gaza,Limpopo,Março,0.0
2023,Gaza,Limpopo,Abril,0.0
2023,Gaza,Limpopo,Maio,0.0
2023,Gaza,Limpopo,Junho,0.0
2023,Gaza,Limpopo,Julho,0.0
2023,Gaza,Limpopo,Agosto,0.0
2023,Gaza,Limpopo,Setembro,0.0
2023,Gaza,Limpopo,Outubro,0.0
2023,Gaza,Limpopo,Novembro,0.0
2023,Gaza,Limpopo,Dezembro,0.0
2023,Inhambane,Cidade de Inhambane,Janeiro,422.0
2023,Inhambane,Cidade de Inhambane,Fevereiro,432.0
2023,Inhambane,Cidade de Inhambane,Março,421.0
2023,Inhambane,Cidade de Inhambane,Abril,418.0
2023,Inhambane,Cidade de Inhambane,Maio,421.0
2023,Inhambane,Cidade de Inhambane,Junho,402.0
2023,Inhambane,Cidade de Inhambane,Julho,401.0
2023,Inhambane,Cidade de Inhambane,Agosto,458.0
2023,Inhambane,Cidade de Inhambane,Setembro,522.0
2023,Inhambane,Cidade de Inhambane,Outubro,600.0
2023,Inhambane,Cidade de Inhambane,Novembro,591.0
2023,Inhambane,Cidade de Inhambane,Dezembro,621.0
2023,Inhambane,Cidade de Maxixe,Janeiro,353.0
2023,Gaza,Mapai,Dezembro,2.0
2023,Inhambane,Cidade de Maxixe,Fevereiro,367.0
2023,Gaza,Mapai,Novembro,1.0
2023,Gaza,Mapai,Setembro,0.0
2023,Gaza,Massingir,Agosto,14.0
2023,Gaza,Massingir,Setembro,14.0
2023,Gaza,Massingir,Outubro,10.0
2023,Gaza,Massingir,Novembro,7.0
2023,Gaza,Massingir,Dezembro,8.0
2023,Gaza,Chonguene,Janeiro,27.0
2023,Gaza,Chonguene,Fevereiro,27.0
2023,Gaza,Chonguene,Março,29.0
2023,Gaza,Chonguene,Abril,26.0
2023,Gaza,Chonguene,Maio,26.0
2023,Gaza,Chonguene,Junho,27.0
2023,Gaza,Chonguene,Julho,27.0
2023,Gaza,Chonguene,Agosto,26.0
2023,Gaza,Chonguene,Setembro,26.0
2023,Gaza,Chonguene,Outubro,26.0
2023,Gaza,Chonguene,Novembro,20.0
2023,Gaza,Chonguene,Dezembro,26.0
2023,Gaza,Mapai,Janeiro,0.0
2023,Gaza,Mapai,Fevereiro,0.0
2023,Gaza,Mapai,Março,0.0
2023,Gaza,Mapai,Abril,0.0
2023,Gaza,Mapai,Maio,0.0
2023,Gaza,Mapai,Junho,0.0
2023,Gaza,Mapai,Julho,0.0
2023,Gaza,Mapai,Agosto,0.0
2023,Gaza,Mapai,Outubro,1.0
2023,Inhambane,Cidade de Maxixe,Março,353.0
2023,Inhambane,Cidade de Maxixe,Abril,348.0
2023,Inhambane,Cidade de Maxixe,Maio,341.0
2023,Inhambane,Govuro,Dezembro,9.0
2023,Inhambane,Homoine,Janeiro,22.0
2023,Inhambane,Homoine,Fevereiro,21.0
2023,Inhambane,Homoine,Março,21.0
2023,Inhambane,Homoine,Abril,22.0
2023,Inhambane,Homoine,Maio,24.0
2023,Inhambane,Homoine,Junho,20.0
2023,Inhambane,Homoine,Julho,20.0
2023,Inhambane,Homoine,Agosto,21.0
2023,Inhambane,Homoine,Setembro,24.0
2023,Inhambane,Homoine,Outubro,17.0
2023,Inhambane,Homoine,Novembro,17.0
2023,Inhambane,Homoine,Dezembro,16.0
2023,Inhambane,Inharrime,Janeiro,38.0
2023,Inhambane,Inharrime,Fevereiro,41.0
2023,Inhambane,Inharrime,Março,40.0
2023,Inhambane,Inharrime,Abril,40.0
2023,Inhambane,Inharrime,Maio,42.0
2023,Inhambane,Inharrime,Junho,43.0
2023,Inhambane,Inharrime,Julho,44.0
2023,Inhambane,Inharrime,Agosto,43.0
2023,Inhambane,Inharrime,Setembro,45.0
2023,Inhambane,Inharrime,Outubro,23.0
2023,Inhambane,Inharrime,Novembro,25.0
2023,Inhambane,Inharrime,Dezembro,23.0
2023,Inhambane,Govuro,Novembro,8.0
2023,Inhambane,Govuro,Outubro,14.0
2023,Inhambane,Govuro,Setembro,28.0
2023,Inhambane,Govuro,Agosto,25.0
2023,Inhambane,Cidade de Maxixe,Junho,334.0
2023,Inhambane,Cidade de Maxixe,Julho,331.0
2023,Inhambane,Cidade de Maxixe,Agosto,335.0
2023,Inhambane,Cidade de Maxixe,Setembro,371.0
2023,Inhambane,Cidade de Maxixe,Outubro,287.0
2023,Inhambane,Cidade de Maxixe,Novembro,271.0
2023,Inhambane,Cidade de Maxixe,Dezembro,290.0
2023,Inhambane,Funhaloro,Janeiro,30.0
2023,Inhambane,Funhaloro,Fevereiro,33.0
2023,Inhambane,Funhaloro,Março,31.0
2023,Inhambane,Funhaloro,Abril,30.0
2023,Inhambane,Funhaloro,Maio,29.0
2023,Gaza,Massingir,Junho,17.0
2023,Inhambane,Funhaloro,Junho,27.0
2023,Inhambane,Funhaloro,Agosto,23.0
2023,Inhambane,Funhaloro,Setembro,31.0
2023,Inhambane,Funhaloro,Outubro,18.0
2023,Inhambane,Funhaloro,Novembro,20.0
2023,Inhambane,Funhaloro,Dezembro,19.0
2023,Inhambane,Govuro,Janeiro,22.0
2023,Inhambane,Govuro,Fevereiro,28.0
2023,Inhambane,Govuro,Março,24.0
2023,Inhambane,Govuro,Abril,26.0
2023,Inhambane,Govuro,Maio,26.0
2023,Inhambane,Govuro,Junho,26.0
2023,Inhambane,Govuro,Julho,26.0
2023,Inhambane,Funhaloro,Julho,27.0
2023,Zambézia,Cidade de Quelimane,Junho,540.0
2023,Nampula,Nacala-Velha,Novembro,14.0
2023,Zambézia,Cidade de Quelimane,Agosto,522.0
2023,Cabo Delgado,Mecufi,Agosto,6.0
2023,Cabo Delgado,Mecufi,Setembro,7.0
2023,Cabo Delgado,Mecufi,Outubro,6.0
2023,Cabo Delgado,Mecufi,Novembro,7.0
2023,Cabo Delgado,Mecufi,Dezembro,6.0
2023,Cabo Delgado,Meluco,Janeiro,5.0
2023,Cabo Delgado,Meluco,Fevereiro,6.0
2023,Cabo Delgado,Meluco,Março,6.0
2023,Cabo Delgado,Meluco,Abril,6.0
2023,Cabo Delgado,Meluco,Maio,6.0
2023,Cabo Delgado,Meluco,Junho,6.0
2023,Cabo Delgado,Meluco,Julho,6.0
2023,Cabo Delgado,Meluco,Agosto,6.0
2023,Cabo Delgado,Meluco,Setembro,6.0
2023,Cabo Delgado,Meluco,Outubro,8.0
2023,Cabo Delgado,Meluco,Novembro,9.0
2023,Cabo Delgado,Meluco,Dezembro,10.0
2023,Cabo Delgado,Mocimboa da Praia,Janeiro,31.0
2023,Cabo Delgado,Mocimboa da Praia,Fevereiro,32.0
2023,Cabo Delgado,Mocimboa da Praia,Março,32.0
2023,Cabo Delgado,Mocimboa da Praia,Abril,34.0
2023,Cabo Delgado,Mocimboa da Praia,Maio,36.0
2023,Cabo Delgado,Mocimboa da Praia,Junho,36.0
2023,Cabo Delgado,Mocimboa da Praia,Julho,38.0
2023,Cabo Delgado,Mocimboa da Praia,Agosto,34.0
2023,Cabo Delgado,Mecufi,Julho,7.0
2023,Cabo Delgado,Mocimboa da Praia,Setembro,34.0
2023,Cabo Delgado,Mecufi,Junho,6.0
2023,Cabo Delgado,Mecufi,Abril,9.0
2023,Cabo Delgado,Ibo,Março,6.0
2023,Cabo Delgado,Ibo,Abril,6.0
2023,Cabo Delgado,Ibo,Maio,6.0
2023,Cabo Delgado,Ibo,Junho,6.0
2023,Cabo Delgado,Ibo,Julho,6.0
2023,Cabo Delgado,Ibo,Agosto,6.0
2023,Cabo Delgado,Ibo,Setembro,5.0
2023,Cabo Delgado,Ibo,Outubro,11.0
2023,Cabo Delgado,Ibo,Novembro,3.0
2023,Cabo Delgado,Ibo,Dezembro,3.0
2023,Cabo Delgado,Macomia,Janeiro,9.0
2023,Cabo Delgado,Macomia,Fevereiro,10.0
2023,Cabo Delgado,Macomia,Março,9.0
2023,Cabo Delgado,Macomia,Abril,9.0
2023,Cabo Delgado,Macomia,Maio,9.0
2023,Cabo Delgado,Macomia,Junho,8.0
2023,Cabo Delgado,Macomia,Julho,8.0
2023,Cabo Delgado,Macomia,Agosto,7.0
2023,Cabo Delgado,Macomia,Setembro,7.0
2023,Cabo Delgado,Macomia,Outubro,3.0
2023,Cabo Delgado,Macomia,Novembro,4.0
2023,Cabo Delgado,Macomia,Dezembro,4.0
2023,Cabo Delgado,Mecufi,Janeiro,10.0
2023,Cabo Delgado,Mecufi,Fevereiro,9.0
2023,Cabo Delgado,Mecufi,Março,9.0
2023,Cabo Delgado,Mecufi,Maio,9.0
2023,Cabo Delgado,Ibo,Fevereiro,6.0
2023,Cabo Delgado,Mocimboa da Praia,Outubro,5.0
2023,Cabo Delgado,Mocimboa da Praia,Dezembro,4.0
2023,Cabo Delgado,Muidumbe,Junho,2.0
2023,Cabo Delgado,Muidumbe,Julho,2.0
2023,Cabo Delgado,Muidumbe,Agosto,2.0
2023,Cabo Delgado,Muidumbe,Setembro,2.0
2023,Cabo Delgado,Muidumbe,Outubro,10.0
2023,Cabo Delgado,Muidumbe,Novembro,1.0
2023,Cabo Delgado,Muidumbe,Dezembro,0.0
2023,Cabo Delgado,Namuno,Janeiro,13.0
2023,Cabo Delgado,Namuno,Fevereiro,13.0
2023,Cabo Delgado,Namuno,Março,15.0
2023,Cabo Delgado,Namuno,Abril,15.0
2023,Cabo Delgado,Namuno,Maio,15.0
2023,Cabo Delgado,Namuno,Junho,13.0
2023,Cabo Delgado,Namuno,Julho,12.0
2023,Cabo Delgado,Namuno,Agosto,13.0
2023,Cabo Delgado,Namuno,Setembro,15.0
2023,Cabo Delgado,Namuno,Outubro,8.0
2023,Cabo Delgado,Namuno,Novembro,5.0
2023,Cabo Delgado,Namuno,Dezembro,6.0
2023,Cabo Delgado,Nangade,Janeiro,5.0
2023,Cabo Delgado,Nangade,Fevereiro,2.0
2023,Cabo Delgado,Nangade,Março,4.0
2023,Cabo Delgado,Nangade,Abril,5.0
2023,Cabo Delgado,Nangade,Maio,5.0
2023,Cabo Delgado,Nangade,Junho,5.0
2023,Cabo Delgado,Muidumbe,Maio,2.0
2023,Cabo Delgado,Mocimboa da Praia,Novembro,3.0
2023,Cabo Delgado,Muidumbe,Abril,2.0
2023,Cabo Delgado,Muidumbe,Fevereiro,4.0
2023,Cabo Delgado,Montepuez,Janeiro,77.0
2023,Cabo Delgado,Montepuez,Fevereiro,77.0
2023,Cabo Delgado,Montepuez,Março,81.0
2023,Cabo Delgado,Montepuez,Abril,75.0
2023,Cabo Delgado,Montepuez,Maio,76.0
2023,Cabo Delgado,Montepuez,Junho,69.0
2023,Cabo Delgado,Montepuez,Julho,70.0
2023,Cabo Delgado,Montepuez,Agosto,68.0
2023,Cabo Delgado,Montepuez,Setembro,65.0
2023,Cabo Delgado,Montepuez,Outubro,60.0
2023,Cabo Delgado,Montepuez,Novembro,63.0
2023,Cabo Delgado,Montepuez,Dezembro,68.0
2023,Cabo Delgado,Mueda,Janeiro,16.0
2023,Cabo Delgado,Mueda,Fevereiro,18.0
2023,Cabo Delgado,Mueda,Março,17.0
2023,Cabo Delgado,Mueda,Abril,17.0
2023,Cabo Delgado,Mueda,Maio,17.0
2023,Cabo Delgado,Mueda,Junho,15.0
2023,Cabo Delgado,Mueda,Julho,15.0
2023,Cabo Delgado,Mueda,Agosto,15.0
2023,Cabo Delgado,Mueda,Setembro,15.0
2023,Cabo Delgado,Mueda,Outubro,15.0
2023,Cabo Delgado,Mueda,Novembro,14.0
2023,Cabo Delgado,Mueda,Dezembro,12.0
2023,Cabo Delgado,Muidumbe,Janeiro,2.0
2023,Cabo Delgado,Muidumbe,Março,2.0
2023,Cabo Delgado,Nangade,Julho,5.0
2023,Cabo Delgado,Ibo,Janeiro,6.0
2023,Cabo Delgado,Chiúre,Novembro,10.0
2023,Nampula,Rapale-Nampula,Dezembro,2.0
2023,Nampula,Ribaué,Janeiro,34.0
2023,Nampula,Ribaué,Fevereiro,36.0
2023,Nampula,Ribaué,Março,33.0
2023,Nampula,Ribaué,Abril,34.0
2023,Nampula,Ribaué,Maio,34.0
2023,Nampula,Ribaué,Junho,33.0
2023,Nampula,Ribaué,Julho,33.0
2023,Nampula,Ribaué,Agosto,31.0
2023,Nampula,Ribaué,Setembro,26.0
2023,Nampula,Ribaué,Outubro,29.0
2023,Nampula,Ribaué,Novembro,23.0
2023,Nampula,Ribaué,Dezembro,30.0
2023,Nampula,Liupo,Janeiro,0.0
2023,Nampula,Liupo,Fevereiro,0.0
2023,Nampula,Liupo,Março,0.0
2023,Nampula,Liupo,Abril,0.0
2023,Nampula,Liupo,Maio,0.0
2023,Nampula,Liupo,Junho,0.0
2023,Nampula,Liupo,Julho,0.0
2023,Nampula,Liupo,Agosto,0.0
2023,Nampula,Liupo,Setembro,0.0
2023,Nampula,Liupo,Outubro,0.0
2023,Nampula,Liupo,Novembro,0.0
2023,Nampula,Liupo,Dezembro,0.0
2023,Nampula,Rapale-Nampula,Novembro,2.0
2023,Nampula,Larde,Janeiro,0.0
2023,Nampula,Rapale-Nampula,Outubro,2.0
2023,Nampula,Rapale-Nampula,Agosto,3.0
2023,Nampula,Nacaroa,Julho,11.0
2023,Nampula,Nacaroa,Agosto,9.0
2023,Nampula,Nacaroa,Setembro,7.0
2023,Nampula,Nacaroa,Outubro,11.0
2023,Nampula,Nacaroa,Novembro,4.0
2023,Nampula,Nacaroa,Dezembro,4.0
2023,Nampula,Namapa-Erati,Janeiro,19.0
2023,Nampula,Namapa-Erati,Fevereiro,22.0
2023,Nampula,Namapa-Erati,Março,19.0
2023,Nampula,Namapa-Erati,Abril,18.0
2023,Nampula,Namapa-Erati,Maio,17.0
2023,Nampula,Namapa-Erati,Junho,16.0
2023,Nampula,Namapa-Erati,Julho,17.0
2023,Nampula,Namapa-Erati,Agosto,15.0
2023,Nampula,Namapa-Erati,Setembro,16.0
2023,Nampula,Namapa-Erati,Outubro,5.0
2023,Nampula,Namapa-Erati,Novembro,4.0
2023,Nampula,Namapa-Erati,Dezembro,3.0
2023,Nampula,Rapale-Nampula,Janeiro,12.0
2023,Nampula,Rapale-Nampula,Fevereiro,10.0
2023,Nampula,Rapale-Nampula,Março,10.0
2023,Nampula,Rapale-Nampula,Abril,9.0
2023,Nampula,Rapale-Nampula,Maio,9.0
2023,Nampula,Rapale-Nampula,Junho,5.0
2023,Nampula,Rapale-Nampula,Julho,8.0
2023,Nampula,Rapale-Nampula,Setembro,1.0
2023,Cabo Delgado,Chiúre,Dezembro,11.0
2023,Nampula,Larde,Fevereiro,0.0
2023,Nampula,Larde,Abril,0.0
2023,Cabo Delgado,Ancuabe,Outubro,9.0
2023,Cabo Delgado,Ancuabe,Novembro,8.0
2023,Cabo Delgado,Ancuabe,Dezembro,8.0
2023,Cabo Delgado,Balama,Janeiro,34.0
2023,Cabo Delgado,Balama,Fevereiro,34.0
2023,Cabo Delgado,Balama,Março,33.0
2023,Cabo Delgado,Balama,Abril,32.0
2023,Cabo Delgado,Balama,Maio,32.0
2023,Cabo Delgado,Balama,Junho,32.0
2023,Cabo Delgado,Balama,Julho,32.0
2023,Cabo Delgado,Balama,Agosto,30.0
2023,Cabo Delgado,Balama,Setembro,31.0
2023,Cabo Delgado,Balama,Outubro,6.0
2023,Cabo Delgado,Balama,Novembro,7.0
2023,Cabo Delgado,Balama,Dezembro,6.0
2023,Cabo Delgado,Chiúre,Janeiro,19.0
2023,Cabo Delgado,Chiúre,Fevereiro,20.0
2023,Cabo Delgado,Chiúre,Março,19.0
2023,Cabo Delgado,Chiúre,Abril,20.0
2023,Cabo Delgado,Chiúre,Maio,19.0
2023,Cabo Delgado,Chiúre,Junho,20.0
2023,Cabo Delgado,Chiúre,Julho,19.0
2023,Cabo Delgado,Chiúre,Agosto,18.0
2023,Cabo Delgado,Chiúre,Setembro,19.0
2023,Cabo Delgado,Chiúre,Outubro,13.0
2023,Cabo Delgado,Ancuabe,Setembro,44.0
2023,Nampula,Larde,Março,0.0
2023,Cabo Delgado,Ancuabe,Agosto,33.0
2023,Cabo Delgado,Ancuabe,Junho,35.0
2023,Nampula,Larde,Maio,0.0
2023,Nampula,Larde,Junho,0.0
2023,Nampula,Larde,Julho,0.0
2023,Nampula,Larde,Agosto,0.0
2023,Nampula,Larde,Setembro,0.0
2023,Nampula,Larde,Outubro,0.0
2023,Nampula,Larde,Novembro,0.0
2023,Nampula,Larde,Dezembro,0.0
2023,Cabo Delgado,Cidade de Pemba,Janeiro,794.0
2023,Cabo Delgado,Cidade de Pemba,Fevereiro,799.0
2023,Cabo Delgado,Cidade de Pemba,Março,791.0
2023,Cabo Delgado,Cidade de Pemba,Abril,786.0
2023,Cabo Delgado,Cidade de Pemba,Maio,798.0
2023,Cabo Delgado,Cidade de Pemba,Junho,770.0
2023,Cabo Delgado,Cidade de Pemba,Julho,772.0
2023,Cabo Delgado,Cidade de Pemba,Agosto,779.0
2023,Cabo Delgado,Cidade de Pemba,Setembro,772.0
2023,Cabo Delgado,Cidade de Pemba,Outubro,835.0
2023,Cabo Delgado,Cidade de Pemba,Novembro,866.0
2023,Cabo Delgado,Cidade de Pemba,Dezembro,870.0
2023,Cabo Delgado,Ancuabe,Janeiro,30.0
2023,Cabo Delgado,Ancuabe,Fevereiro,31.0
2023,Cabo Delgado,Ancuabe,Março,32.0
2023,Cabo Delgado,Ancuabe,Abril,33.0
2023,Cabo Delgado,Ancuabe,Maio,35.0
2023,Cabo Delgado,Ancuabe,Julho,35.0
2023,Cabo Delgado,Nangade,Agosto,5.0
2023,Cabo Delgado,Nangade,Setembro,5.0
2023,Cabo Delgado,Nangade,Outubro,8.0
2023,Niassa,Mecula,Janeiro,5.0
2023,Niassa,Mecula,Fevereiro,5.0
2023,Niassa,Mecula,Março,6.0
2023,Niassa,Mecula,Abril,6.0
2023,Niassa,Mecula,Maio,6.0
2023,Niassa,Mecula,Junho,14.0
2023,Niassa,Mecula,Julho,6.0
2023,Niassa,Mecula,Agosto,6.0
2023,Niassa,Mecula,Setembro,8.0
2023,Niassa,Mecula,Outubro,4.0
2023,Niassa,Mecula,Novembro,3.0
2023,Niassa,Mecula,Dezembro,3.0
2023,Niassa,Metarica,Janeiro,7.0
2023,Niassa,Metarica,Fevereiro,8.0
